FeedbackID,OrderID,CustomerRating,DeliveryRating,FoodRating,Review,Sentiment
4369,101154,2.0,2,1,Food arrived cold and late.,Negative
4370,101697,1.0,2,1,Quality was not up to the mark.,Negative
4371,103871,,3,3,"Food was okay, nothing special.",Neutral
4372,114290,5.0,5,4,Great food and fast delivery!,Positive
4373,100633,5.0,5,4,Packaging was excellent and food was hot.,Positive
4374,118926,5.0,4,5,Amazing experience overall.,Positive
4375,116511,2.0,3,1,Quality was not up to the mark.,Negative
4376,106755,5.0,5,5,Amazing experience overall.,Positive
4377,115475,5.0,4,4,Delivery partner was very polite.,Positive
4378,107198,1.0,1,1,Order was incomplete.,Negative
4379,112999,4.0,5,5,Amazing experience overall.,Positive
4380,114631,2.0,3,2,Delivery took way too long.,Negative
4381,118876,3.0,2,4,,Neutral
4382,103237,2.0,2,3,Order was incomplete.,Negative
4383,117247,5.0,5,5,Best biryani in town!,Positive
4384,100617,,4,2,"Food was okay, nothing special.",Neutral
4385,111310,5.0,5,5,Amazing experience overall.,Positive
4386,111655,1.0,1,1,Order was incomplete.,Negative
4387,105810,4.0,3,4,Delivery partner was very polite.,Positive
4388,114083,1.0,1,1,,Negative
4389,107953,4.0,4,5,Great food and fast delivery!,Positive
4390,110322,4.0,4,5,Best biryani in town!,Positive
4391,106113,5.0,5,5,Amazing experience overall.,Positive
4392,105791,4.0,5,3,Packaging was excellent and food was hot.,Positive
4393,104276,5.0,5,4,"Loved the taste, will order again.",Positive
4394,118503,5.0,5,5,Best biryani in town!,Positive
4395,117652,5.0,4,5,Packaging was excellent and food was hot.,Positive
4396,100503,5.0,5,5,Great food and fast delivery!,Positive
4397,105952,4.0,5,5,"Loved the taste, will order again.",Positive
4398,116305,5.0,4,5,Great food and fast delivery!,Positive
4399,107406,2.0,3,2,Delivery took way too long.,Negative
4400,108718,4.0,5,3,"Loved the taste, will order again.",Positive
4401,106385,4.0,3,5,Packaging was excellent and food was hot.,Positive
4402,113843,2.0,2,3,Delivery took way too long.,Negative
4403,103918,1.0,1,2,Order was incomplete.,Negative
4404,105713,5.0,5,5,Best biryani in town!,Positive
4405,106954,5.0,5,5,Best biryani in town!,Positive
4406,111441,5.0,4,5,Delivery partner was very polite.,Positive
4407,109348,5.0,5,5,Packaging was excellent and food was hot.,Positive
4408,101696,4.0,5,5,Delivery partner was very polite.,Positive
4409,119470,3.0,4,3,Delivery was on time but food was mediocre.,Neutral
4410,117001,2.0,2,3,Wrong item delivered.,Negative
4411,115109,5.0,5,4,Packaging was excellent and food was hot.,Positive
4412,101582,2.0,3,2,Food arrived cold and late.,Negative
4413,104948,2.0,1,1,Food arrived cold and late.,Negative
4414,103669,5.0,4,5,Delivery partner was very polite.,Positive
4415,106776,3.0,4,3,"Food was okay, nothing special.",Neutral
4416,111026,4.0,5,3,Best biryani in town!,Positive
4417,119781,4.0,4,5,Packaging was excellent and food was hot.,Positive
4418,113431,4.0,5,5,Amazing experience overall.,Positive
4419,110819,4.0,3,3,Delivery partner was very polite.,Positive
4420,107273,1.0,2,1,Very disappointed with the service.,Negative
4421,112856,5.0,4,5,Best biryani in town!,Positive
4422,101978,5.0,5,4,Best biryani in town!,Positive
4423,111055,5.0,4,5,"Loved the taste, will order again.",Positive
4424,113805,1.0,1,1,Delivery took way too long.,Negative
4425,112351,2.0,2,3,Very disappointed with the service.,Negative
4426,108409,5.0,5,5,Delivery partner was very polite.,Positive
4427,100134,4.0,4,5,Best biryani in town!,Positive
4428,116681,4.0,3,4,Great food and fast delivery!,Positive
4429,120144,5.0,4,5,,Positive
4430,106138,5.0,5,5,Delivery partner was very polite.,Positive
4431,110977,5.0,5,4,Amazing experience overall.,Positive
4432,106809,4.0,3,5,Amazing experience overall.,Positive
4433,110921,2.0,2,2,Food arrived cold and late.,Negative
4434,109102,2.0,1,3,Delivery took way too long.,Negative
4435,103905,5.0,4,5,Great food and fast delivery!,Positive
4436,101598,5.0,5,5,Great food and fast delivery!,Positive
4437,118338,2.0,1,2,Delivery took way too long.,Negative
4438,107654,5.0,5,5,Best biryani in town!,Positive
4439,101660,2.0,1,3,Wrong item delivered.,Negative
4440,110981,3.0,4,2,"Food was okay, nothing special.",Neutral
4441,118624,4.0,3,5,,Positive
4442,105313,5.0,5,5,Amazing experience overall.,Positive
4443,118584,3.0,3,2,"Food was okay, nothing special.",Neutral
4444,104196,5.0,5,4,Packaging was excellent and food was hot.,Positive
4445,116334,5.0,4,5,Great food and fast delivery!,Positive
4446,112545,1.0,1,1,Very disappointed with the service.,Negative
4447,112247,5.0,4,4,"Loved the taste, will order again.",Positive
4448,118327,5.0,4,4,Delivery partner was very polite.,Positive
4449,106657,5.0,5,4,Amazing experience overall.,Positive
4450,101783,4.0,5,3,Packaging was excellent and food was hot.,Positive
4451,100279,3.0,2,3,"Food was okay, nothing special.",Neutral
4452,102741,3.0,2,3,,Neutral
4453,116116,4.0,5,5,Amazing experience overall.,Positive
4454,116210,5.0,5,5,Amazing experience overall.,Positive
4455,102722,5.0,5,4,Best biryani in town!,Positive
4456,109927,4.0,3,4,Great food and fast delivery!,Positive
4457,108948,2.0,3,3,Quality was not up to the mark.,Negative
4458,102597,2.0,3,1,Very disappointed with the service.,Negative
4459,102111,5.0,5,4,Delivery partner was very polite.,Positive
4460,117398,3.0,3,2,,Neutral
4461,111843,3.0,4,3,,Neutral
4462,113567,1.0,1,1,Delivery took way too long.,Negative
4463,100150,5.0,4,4,Amazing experience overall.,Positive
4464,109624,4.0,3,4,"Loved the taste, will order again.",Positive
4465,110623,5.0,4,5,Best biryani in town!,Positive
4466,109172,3.0,3,2,,Neutral
4467,112039,3.0,2,4,Average experience.,Neutral
4468,100907,2.0,1,1,Food arrived cold and late.,Negative
4469,106006,2.0,3,1,Food arrived cold and late.,Negative
4470,116806,3.0,3,2,Delivery was on time but food was mediocre.,Neutral
4471,119959,3.0,4,3,Average experience.,Neutral
4472,103139,5.0,4,5,Best biryani in town!,Positive
4473,114673,5.0,5,5,Delivery partner was very polite.,Positive
4474,115763,2.0,3,2,Wrong item delivered.,Negative
4475,105182,2.0,6,1,Quality was not up to the mark.,Negative
4476,114854,5.0,5,4,Delivery partner was very polite.,Positive
4477,107513,5.0,5,5,Delivery partner was very polite.,Positive
4478,118203,1.0,1,1,,Negative
4479,114847,5.0,5,5,Best biryani in town!,Positive
4480,114108,2.0,3,3,Very disappointed with the service.,Negative
4481,117169,5.0,4,5,Packaging was excellent and food was hot.,Positive
4482,118919,2.0,3,2,Very disappointed with the service.,Negative
4483,118871,4.0,4,5,"Loved the taste, will order again.",Positive
4484,109163,2.0,3,1,Quality was not up to the mark.,Negative
4485,115678,2.0,3,3,Delivery took way too long.,Negative
4486,105799,2.0,3,3,Quality was not up to the mark.,Negative
4487,116484,2.0,3,3,Very disappointed with the service.,Negative
4488,110437,1.0,1,1,Delivery took way too long.,Negative
4489,104634,4.0,4,5,Best biryani in town!,Positive
4490,100499,5.0,5,5,,Positive
4491,107877,5.0,4,4,Delivery partner was very polite.,Positive
4492,110988,5.0,4,5,"Loved the taste, will order again.",Positive
4493,116937,1.0,2,1,Delivery took way too long.,Negative
4494,117008,5.0,5,5,Delivery partner was very polite.,Positive
4495,102784,5.0,5,5,Packaging was excellent and food was hot.,Positive
4496,100594,4.0,4,4,Amazing experience overall.,Positive
4497,110070,5.0,5,4,Packaging was excellent and food was hot.,Positive
4498,105924,,4,4,Best biryani in town!,Positive
4499,104792,5.0,5,5,"Loved the taste, will order again.",Positive
4500,105089,1.0,1,2,Food arrived cold and late.,Negative
4501,100098,2.0,1,2,Order was incomplete.,Negative
4502,109403,3.0,2,3,,Neutral
4503,114616,5.0,4,5,Great food and fast delivery!,Positive
4504,108618,4.0,4,5,Amazing experience overall.,Positive
4505,112811,3.0,2,2,Average experience.,Neutral
4506,107076,5.0,4,4,"Loved the taste, will order again.",Positive
4507,101110,5.0,5,5,Packaging was excellent and food was hot.,Positive
4508,115456,3.0,4,3,"Food was okay, nothing special.",Neutral
4509,105280,5.0,4,4,Delivery partner was very polite.,Positive
4510,109995,1.0,1,1,Delivery took way too long.,Negative
4511,103947,5.0,5,5,Best biryani in town!,Positive
4512,116749,5.0,4,5,Delivery partner was very polite.,Positive
4513,103267,1.0,2,1,Food arrived cold and late.,Negative
4514,101964,4.0,3,4,Amazing experience overall.,Positive
4515,119658,5.0,5,4,Packaging was excellent and food was hot.,Positive
4516,103952,5.0,5,5,Packaging was excellent and food was hot.,Positive
4517,116907,4.0,5,4,Packaging was excellent and food was hot.,Positive
4518,111730,5.0,4,4,Packaging was excellent and food was hot.,Positive
4519,104105,1.0,1,1,Order was incomplete.,Negative
4520,116047,5.0,5,5,Great food and fast delivery!,Positive
4521,101876,4.0,5,4,Packaging was excellent and food was hot.,Positive
4522,120432,4.0,5,3,Best biryani in town!,Positive
4523,103770,3.0,4,3,,Neutral
4524,115954,2.0,1,1,Food arrived cold and late.,Negative
4525,118213,5.0,5,5,"Loved the taste, will order again.",Positive
4526,102566,5.0,4,5,Delivery partner was very polite.,Positive
4527,108765,3.0,4,4,"Food was okay, nothing special.",Neutral
4528,104301,2.0,2,2,Order was incomplete.,Negative
4529,114277,5.0,4,5,Delivery partner was very polite.,Positive
4530,103609,5.0,5,5,Great food and fast delivery!,Positive
4531,106553,5.0,5,4,,Positive
4532,112330,5.0,5,5,Packaging was excellent and food was hot.,Positive
4533,119756,5.0,5,5,Delivery partner was very polite.,Positive
4534,114018,3.0,3,4,Delivery was on time but food was mediocre.,Neutral
4535,113789,5.0,4,5,Best biryani in town!,Positive
4536,112692,4.0,3,3,Great food and fast delivery!,Positive
4537,101432,4.0,3,4,Best biryani in town!,Positive
4538,113502,4.0,5,4,Delivery partner was very polite.,Positive
4539,120486,4.0,4,3,Amazing experience overall.,Positive
4540,117925,2.0,2,2,Food arrived cold and late.,Negative
4541,100861,2.0,1,2,Quality was not up to the mark.,Negative
4542,107355,5.0,5,5,Amazing experience overall.,Positive
4543,119204,5.0,4,5,"Loved the taste, will order again.",Positive
4544,105894,5.0,4,5,Best biryani in town!,Positive
4545,120415,5.0,4,5,Great food and fast delivery!,Positive
4546,107207,2.0,2,1,Delivery took way too long.,Negative
4547,114291,5.0,5,5,Amazing experience overall.,Positive
4548,102661,5.0,4,5,Packaging was excellent and food was hot.,Positive
4549,105534,5.0,4,5,"Loved the taste, will order again.",Positive
4550,104951,3.0,3,4,"Food was okay, nothing special.",Neutral
4551,103992,3.0,4,2,Average experience.,Neutral
4552,101296,4.0,7,4,"Loved the taste, will order again.",Positive
4553,118328,5.0,5,5,"Loved the taste, will order again.",Positive
4554,112533,2.0,2,1,Food arrived cold and late.,Negative
4555,119235,5.0,5,5,"Loved the taste, will order again.",Positive
4556,101065,2.0,1,2,Order was incomplete.,Negative
4557,120442,5.0,5,4,"Loved the taste, will order again.",Positive
4558,106236,5.0,5,4,Packaging was excellent and food was hot.,Positive
4559,114667,3.0,4,4,"Food was okay, nothing special.",Neutral
4560,109658,5.0,5,5,"Loved the taste, will order again.",Positive
4561,115662,1.0,2,1,Delivery took way too long.,Negative
4562,104186,3.0,4,3,"Food was okay, nothing special.",Neutral
4563,117898,5.0,4,4,Packaging was excellent and food was hot.,Positive
4564,113027,4.0,4,4,Delivery partner was very polite.,Positive
4565,117541,4.0,5,4,Best biryani in town!,Positive
4566,108754,5.0,7,5,Delivery partner was very polite.,Positive
4567,104772,5.0,4,5,Packaging was excellent and food was hot.,Positive
4568,103922,4.0,4,3,Great food and fast delivery!,Positive
4569,105213,3.0,2,3,"Food was okay, nothing special.",Neutral
4570,111599,4.0,5,4,Best biryani in town!,Positive
4571,110419,4.0,4,5,"Loved the taste, will order again.",Positive
4572,100598,5.0,5,5,Best biryani in town!,Positive
4573,113145,3.0,4,2,Delivery was on time but food was mediocre.,Neutral
4574,117389,5.0,5,5,Delivery partner was very polite.,Positive
4575,101398,,5,5,Packaging was excellent and food was hot.,Positive
4576,101186,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
4577,115766,4.0,4,3,Packaging was excellent and food was hot.,Positive
4578,107904,5.0,5,4,"Loved the taste, will order again.",Positive
4579,108253,4.0,3,5,Amazing experience overall.,Positive
4580,114812,4.0,4,5,Packaging was excellent and food was hot.,Positive
4581,104588,5.0,5,5,Amazing experience overall.,Positive
4582,103228,5.0,4,5,Amazing experience overall.,Positive
4583,112998,2.0,3,2,Very disappointed with the service.,Negative
4584,115085,2.0,2,2,Delivery took way too long.,Negative
4585,115940,5.0,5,5,Delivery partner was very polite.,Positive
4586,108145,5.0,5,5,Best biryani in town!,Positive
4587,105877,2.0,2,2,Very disappointed with the service.,Negative
4588,119863,5.0,4,4,Delivery partner was very polite.,Positive
4589,111002,,2,3,Average experience.,Neutral
4590,116746,5.0,5,5,Delivery partner was very polite.,Positive
4591,108606,2.0,1,3,Delivery took way too long.,Negative
4592,107089,5.0,4,4,Best biryani in town!,Positive
4593,116479,3.0,4,2,"Food was okay, nothing special.",Neutral
4594,115283,3.0,3,2,"Food was okay, nothing special.",Neutral
4595,103735,2.0,2,1,Food arrived cold and late.,Negative
4596,106253,3.0,2,2,"Food was okay, nothing special.",Neutral
4597,107339,2.0,3,3,Delivery took way too long.,Negative
4598,110686,5.0,4,5,Great food and fast delivery!,Positive
4599,111087,4.0,3,4,Packaging was excellent and food was hot.,Positive
4600,108352,4.0,5,3,Best biryani in town!,Positive
4601,107500,4.0,3,4,Best biryani in town!,Positive
4602,100858,4.0,3,4,"Loved the taste, will order again.",Positive
4603,118525,4.0,3,3,Best biryani in town!,Positive
4604,115881,5.0,5,4,"Loved the taste, will order again.",Positive
4605,106414,2.0,2,2,Food arrived cold and late.,Negative
4606,120332,5.0,5,4,Great food and fast delivery!,Positive
4607,117517,4.0,4,3,Great food and fast delivery!,Positive
4608,114884,5.0,4,5,Amazing experience overall.,Positive
4609,108566,5.0,5,5,Best biryani in town!,Positive
4610,101419,3.0,4,4,"Food was okay, nothing special.",Neutral
4611,107931,3.0,2,4,,Neutral
4612,118197,5.0,5,4,Packaging was excellent and food was hot.,Positive
4613,106983,2.0,1,1,Food arrived cold and late.,Negative
4614,112968,1.0,2,1,Food arrived cold and late.,Negative
4615,106319,4.0,5,5,Amazing experience overall.,Positive
4616,104892,2.0,1,1,Very disappointed with the service.,Negative
4617,113357,5.0,5,4,Great food and fast delivery!,Positive
4618,120135,5.0,5,4,Delivery partner was very polite.,Positive
4619,103099,5.0,5,4,Delivery partner was very polite.,Positive
4620,116379,2.0,2,2,,Negative
4621,108681,5.0,5,5,Packaging was excellent and food was hot.,Positive
4622,109069,4.0,4,3,Great food and fast delivery!,Positive
4623,119418,5.0,4,4,"Loved the taste, will order again.",Positive
4624,118429,5.0,5,5,Great food and fast delivery!,Positive
4625,112783,3.0,3,4,,Neutral
4626,103725,1.0,1,1,Food arrived cold and late.,Negative
4627,111929,2.0,3,3,Wrong item delivered.,Negative
4628,108244,4.0,5,3,Delivery partner was very polite.,Positive
4629,110920,2.0,2,1,Very disappointed with the service.,Negative
4630,103572,2.0,1,1,Food arrived cold and late.,Negative
4631,104163,2.0,3,3,Very disappointed with the service.,Negative
4632,113258,3.0,2,4,"Food was okay, nothing special.",Neutral
4633,110627,4.0,3,3,,Positive
4634,103373,4.0,6,4,Delivery partner was very polite.,Positive
4635,109554,5.0,5,5,Amazing experience overall.,Positive
4636,114449,2.0,1,2,Very disappointed with the service.,Negative
4637,112010,2.0,1,1,Wrong item delivered.,Negative
4638,118627,5.0,5,4,Great food and fast delivery!,Positive
4639,109149,3.0,2,2,,Neutral
4640,117381,,5,5,Best biryani in town!,Positive
4641,109374,4.0,3,4,Amazing experience overall.,Positive
4642,120053,5.0,4,5,Delivery partner was very polite.,Positive
4643,100836,5.0,4,5,Amazing experience overall.,Positive
4644,117510,5.0,4,4,Packaging was excellent and food was hot.,Positive
4645,105028,2.0,1,3,Quality was not up to the mark.,Negative
4646,116174,1.0,2,1,Quality was not up to the mark.,Negative
4647,119653,2.0,3,1,Delivery took way too long.,Negative
4648,113756,5.0,5,5,Best biryani in town!,Positive
4649,104569,4.0,3,3,Delivery partner was very polite.,Positive
4650,106358,5.0,4,5,"Loved the taste, will order again.",Positive
4651,107117,3.0,2,2,,Neutral
4652,114447,4.0,5,3,Delivery partner was very polite.,Positive
4653,119878,5.0,5,4,Packaging was excellent and food was hot.,Positive
4654,108261,5.0,4,5,Best biryani in town!,Positive
4655,106011,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
4656,116205,2.0,2,1,Quality was not up to the mark.,Negative
4657,103708,3.0,4,2,Average experience.,Neutral
4658,119855,5.0,5,4,"Loved the taste, will order again.",Positive
4659,114733,2.0,3,3,Delivery took way too long.,Negative
4660,112174,,5,4,Best biryani in town!,Positive
4661,104572,5.0,5,5,Delivery partner was very polite.,Positive
